Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range
"2022 Jaguar F-Type P450 AWD R-Dynamic Convertible 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1624combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$83,000",16.5 barrels/yr,481 grams/mile, 333 milesTotal Range
"2022 Jaguar F-Type P450 AWD R-Dynamic Coupe 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1624combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$79,900",16.5 barrels/yr,481 grams/mile, 333 milesTotal Range
"2022 Jaguar F-Type R AWD Convertible 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1624combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$105,900",16.5 barrels/yr,481 grams/mile, 333 milesTotal Range
"2022 Jaguar F-Type R AWD Coupe 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1624combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$103,200",16.5 barrels/yr,481 grams/mile, 333 milesTotal Range
"2022 BMW M4 Competition M xDrive Convertible 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1623combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$86,500",16.5 barrels/yr,484 grams/mile, 281 milesTotal Range
"2022 Genesis G90 AWD 5.0 L, 8 cyl, Automatic (S8), Premium Gasoline",,18MPG1623combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$77,450 – $81,200",16.5 barrels/yr,488 grams/mile, 394 milesTotal Range
"2022 BMW M3 Competition M xDrive Sedan 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$77,100",16.5 barrels/yr,477 grams/mile, 281 milesTotal Range
"2022 BMW M4 Competition M xDrive Coupe 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$79,000",16.5 barrels/yr,477 grams/mile, 281 milesTotal Range
"2022 BMW X5 M50i 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$82,800",16.5 barrels/yr,485 grams/mile, 394 milesTotal Range
"2022 BMW X6 M50i 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$86,250",16.5 barrels/yr,485 grams/mile, 394 milesTotal Range
"2022 Ford Expedition 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$56,425 – $82,610",16.5 barrels/yr,484 grams/mile, 418 milesTotal Range
"2022 Lincoln Navigator 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$80,635 – $109,680",16.5 barrels/yr,498 grams/mile, 425 milesTotal Range
"2022 Maserati Levante GT 3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$79,400",16.5 barrels/yr,495 grams/mile, 380 milesTotal Range
"2022 Maserati Levante Modena 3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$90,400",16.5 barrels/yr,495 grams/mile, 380 milesTotal Range
"2022 Porsche Cayenne S 2.9 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$86,800 – $93,400",16.5 barrels/yr,494 grams/mile, 427 milesTotal Range
"2022 Chevrolet Silverado 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$33,800 – $59,000",16.5 barrels/yr,505 grams/mile, 432 milesTotal Range
"2022 Chevrolet Silverado 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$33,800 – $59,000",16.5 barrels/yr,502 grams/mile, 432 milesTotal Range
"2022 Chevrolet Silverado 2WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$33,800 – $59,000",16.5 barrels/yr,489 grams/mile, 432 milesTotal Range
"2022 Chevrolet Silverado 2WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$33,800 – $59,000",16.5 barrels/yr,484 grams/mile, 432 milesTotal Range
"2022 Ford Expedition 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$56,425 – $82,610",16.5 barrels/yr,494 grams/mile, 418 milesTotal Range
"2022 GMC Sierra 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$35,400 – $62,800",16.5 barrels/yr,506 grams/mile, 432 milesTotal Range
"2022 GMC Sierra 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$35,400 – $62,800",16.5 barrels/yr,503 grams/mile, 432 milesTotal Range
"2022 GMC Sierra 2WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$35,400 – $62,800",16.5 barrels/yr,491 grams/mile, 432 milesTotal Range
"2022 GMC Sierra 2WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$35,400 – $62,800",16.5 barrels/yr,484 grams/mile, 432 milesTotal Range
"2022 Land Rover New Range Rover 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650", ,16.5 barrels/yr,508 grams/mile, 495 milesTotal Range
"2022 Land Rover New Range Rover LWB 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650", ,16.5 barrels/yr,505 grams/mile, 495 milesTotal Range
"2022 Land Rover Range Rover 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$115,800 – $158,200",16.5 barrels/yr,491 grams/mile, 495 milesTotal Range
"2022 Land Rover Range Rover LWB 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$119,900 – $163,500",16.5 barrels/yr,491 grams/mile, 495 milesTotal Range
"2022 Nissan Titan 2WD 5.6 L, 8 cyl, Automatic (S9), Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$38,810 – $57,500",16.5 barrels/yr,503 grams/mile, 468 milesTotal Range
"2022 Porsche Cayenne S Coupe 2.9 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$91,100 – $95,600",16.5 barrels/yr,490 grams/mile, 427 milesTotal Range
"2022 Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,18MPG1620combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,20,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$38,400 – $62,800",16.5 barrels/yr,506 grams/mile, 432 milesTotal Range
"2022 Ford F150 Pickup Tremor 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,18MPG1620combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,20,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950", ,16.5 barrels/yr,498 grams/mile, 414 - 468 milesTotal Range
"2022 Ford F150 Pickup Tremor 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,18MPG1620combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,20,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950", ,16.5 barrels/yr,503 grams/mile, 414 - 468 milesTotal Range
"2022 Lexus LC 500 Convertible 5.0 L, 8 cyl, Automatic (S10), Premium Gasoline",,18MPG1525combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,25,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$101,200",16.5 barrels/yr,489 grams/mile, 391 milesTotal Range
"2022 Maserati MC20 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1525combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,25,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$212,000",16.5 barrels/yr,474 grams/mile, 286 milesTotal Range
"2022 Bentley Bentayga 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$193,400 – $226,600",16.5 barrels/yr,497 grams/mile, 405 milesTotal Range
"2022 Dodge Challenger 6.4 L, 8 cyl, Automatic 8-spd, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$30,430 – $45,055",16.5 barrels/yr,495 grams/mile, 333 milesTotal Range
"2022 Dodge Challenger Widebody 6.4 L, 8 cyl, Automatic 8-spd, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$51,050",16.5 barrels/yr,495 grams/mile, 333 milesTotal Range
"2022 Dodge Charger 6.4 L, 8 cyl, Automatic 8-spd, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$32,500 – $47,385",16.5 barrels/yr,495 grams/mile, 333 milesTotal Range
"2022 Dodge Charger Widebody 6.4 L, 8 cyl, Automatic 8-spd, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$53,380",16.5 barrels/yr,495 grams/mile, 333 milesTotal Range
"2022 Ford Mustang 5.0 L, 8 cyl, Manual 6-spd, Regular Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$27,470 – $43,065",16.5 barrels/yr,500 grams/mile, 286 milesTotal Range
"2022 Cadillac CT4 V 3.6 L, 6 cyl, Manual 6-spd, Turbo, Premium Gasoline",,18MPG1523combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$45,895",16.5 barrels/yr,488 grams/mile, 306 milesTotal Range
"2022 Dodge Challenger 5.7 L, 8 cyl, Manual 6-spd, Premium Gasoline",,18MPG1523combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$30,430 – $45,055",16.5 barrels/yr,494 grams/mile, 333 milesTotal Range
"2022 Ford Mustang Convertible 5.0 L, 8 cyl, Automatic (S10), Regular Gasoline",,18MPG1523combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$32,970 – $48,565",16.5 barrels/yr,497 grams/mile, 286 milesTotal Range
"2022 Ford Mustang Mach 1 5.0 L, 8 cyl, Automatic (S10), Regular Gasoline",,18MPG1523combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,23,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$2,950","$55,270",16.5 barrels/yr,493 grams/mile, 288 milesTotal Range
"2022 McLaren Automotive 720S Coupe 4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,18MPG1522combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650", ,16.5 barrels/yr,505 grams/mile,Range not available
"2022 McLaren Automotive 720S Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,18MPG1522combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650", ,16.5 barrels/yr,505 grams/mile,Range not available
"2022 McLaren Automotive GT 4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,18MPG1522combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$200,000",16.5 barrels/yr,504 grams/mile,Range not available
"2022 Nissan Titan 4WD 5.6 L, 8 cyl, Automatic (S9), Premium Gasoline",,18MPG1521combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$42,070 – $63,840",16.5 barrels/yr,505 grams/mile, 468 milesTotal Range
"2022 Ford Bronco Badlands 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,17MPG1717combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,17,17,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$44,495 – $46,590",17.5 barrels/yr,529 grams/mile, 287 - 354 milesTotal Range
"2022 Ford Bronco Badlands 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",,17MPG1717combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,17,17,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$44,495 – $46,590",17.5 barrels/yr,519 grams/mile, 287 - 354 milesTotal Range
"2022 Ford Bronco Sasquatch 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,17MPG1717combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,17,17,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100", ,17.5 barrels/yr,531 grams/mile, 287 - 354 milesTotal Range
"2022 GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,17MPG1620combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,20,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$40,000 – $81,900",17.5 barrels/yr,513 grams/mile, 408 milesTotal Range
"2022 Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,17MPG1619combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,19,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$70,450",17.5 barrels/yr,523 grams/mile, 394 milesTotal Range
"2022 Toyota 4Runner 2WD 4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",,17MPG1619combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,19,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$38,105 – $47,690",17.5 barrels/yr,503 grams/mile, 391 milesTotal Range
"2022 Toyota 4Runner 4WD 4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",,17MPG1619combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,19,,combined city/hwy,city,hwy,5.9 gal/100 mi,16.5,,"$3,100","$39,980 – $52,920",17.5 barrels/yr,515 grams/mile, 391 milesTotal Range
"2022 Toyota 4Runner 4WD 4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",,17MPG1619combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,19,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$39,980 – $52,920",17.5 barrels/yr,519 grams/mile, 391 milesTotal Range
"2022 Chevrolet Colorado ZR2 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,17MPG1618combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,18,,combined city/hwy,city,hwy,5.9 gal/100 mi,19.2,,"$3,100","$42,600 – $44,200",17.5 barrels/yr,529 grams/mile, 357 milesTotal Range
"2022 Chevrolet Silverado Mud Terrain Tires 4WD 2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,17MPG1618combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,18,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100", ,17.5 barrels/yr,522 grams/mile, 408 milesTotal Range
"2022 GMC Sierra Mud Terrain Tires 4WD 2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,17MPG1618combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,18,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100", ,17.5 barrels/yr,522 grams/mile, 408 milesTotal Range
"2022 Ford Bronco Badlands 4WD 2.3 L, 4 cyl, Manual 7-spd, Turbo, Regular Gasoline",,17MPG1617combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,16,17,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,100","$44,495 – $46,590",17.5 barrels/yr,538 grams/mile, 287 - 354 milesTotal Range
"2022 Ram 1500 2WD 5.7 L, 8 cyl, Automatic 8-spd, Midgrade Gasoline",,17MPG1522combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,22,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,550","$36,500 – $62,785",17.5 barrels/yr,514 grams/mile, 391 - 442 milesTotal Range
"2022 Audi SQ7 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$88,500 – $93,500",17.5 barrels/yr,522 grams/mile, 382 milesTotal Range
"2022 Audi SQ8 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$93,500 – $99,700",17.5 barrels/yr,522 grams/mile, 382 milesTotal Range
"2022 BMW Alpina XB7 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$141,300",17.5 barrels/yr,517 grams/mile, 372 milesTotal Range
"2022 BMW M5 Competition Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850", ,17.5 barrels/yr,523 grams/mile,Range not available
"2022 BMW M5 CS Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$142,000",17.5 barrels/yr,522 grams/mile, 342 milesTotal Range
"2022 BMW M5 Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$103,700",17.5 barrels/yr,523 grams/mile, 342 milesTotal Range
"2022 BMW M8 Competition Convertible 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$139,500",17.5 barrels/yr,522 grams/mile, 342 milesTotal Range
"2022 BMW M8 Competition Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$130,000",17.5 barrels/yr,522 grams/mile, 342 milesTotal Range
"2022 BMW M8 Competition Gran Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1521combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,21,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$130,000",17.5 barrels/yr,522 grams/mile, 342 milesTotal Range
